gene_id,entropy
ENSG00000105467,0.0
ENSG00000161558,0.0
ENSG00000142227,0.0
ENSG00000105479,0.0
ENSG00000118160,0.0
ENSG00000105419,0.0
ENSG00000134815,0.0
ENSG00000204851,0.0
ENSG00000011485,0.0
ENSG00000124440,0.0
ENSG00000268460,0.0
ENSG00000268621,0.0
ENSG00000269729,0.0
ENSG00000204866,0.0
ENSG00000267922,0.0
ENSG00000268401,0.0
ENSG00000104983,0.0
ENSG00000104967,0.0
ENSG00000176182,0.0
ENSG00000170604,0.0
ENSG00000170608,0.0
ENSG00000269148,0.0
ENSG00000125755,0.0
ENSG00000169515,0.0
ENSG00000160014,0.0
ENSG00000134830,0.0
ENSG00000279161,0.0
ENSG00000197405,0.0
ENSG00000257704,0.0
ENSG00000105321,0.0
ENSG00000105327,0.0
ENSG00000142230,0.0
ENSG00000130749,0.0
ENSG00000130748,0.0
ENSG00000130751,0.0
ENSG00000160007,0.0
ENSG00000042753,0.0
ENSG00000105281,0.0
ENSG00000181027,0.0
ENSG00000090372,0.0
ENSG00000105287,0.0
ENSG00000197380,0.0
ENSG00000167378,0.0
ENSG00000073050,0.0
ENSG00000063180,0.0
ENSG00000128626,0.0
ENSG00000128011,0.0
ENSG00000188505,0.0
ENSG00000130669,0.0
ENSG00000183760,0.0
ENSG00000161243,0.0
ENSG00000269190,0.0
ENSG00000269486,0.0
ENSG00000104835,0.0
ENSG00000269296,0.0
ENSG00000262484,0.0
ENSG00000104825,0.0
ENSG00000068903,0.0
ENSG00000187994,0.0
ENSG00000269688,0.0
ENSG00000104824,0.0
ENSG00000268756,0.0
ENSG00000130755,0.0
ENSG00000269246,0.0
ENSG00000179134,0.0
ENSG00000006712,0.0
ENSG00000128000,0.0
ENSG00000187187,0.0
ENSG00000013275,0.0
ENSG00000105202,0.0
ENSG00000105204,0.0
ENSG00000176396,0.0
ENSG00000176401,0.0
ENSG00000186838,0.0
ENSG00000090932,0.0
ENSG00000105197,0.0
ENSG00000196235,0.0
ENSG00000105193,0.0
ENSG00000090924,0.0
ENSG00000128016,0.0
ENSG00000063322,0.0
ENSG00000104823,0.0
ENSG00000171747,0.0
ENSG00000178934,0.0
ENSG00000011332,0.0
ENSG00000268764,0.0
ENSG00000268051,0.0
ENSG00000105738,0.0
ENSG00000171804,0.0
ENSG00000189144,0.0
ENSG00000120784,0.0
ENSG00000180479,0.0
ENSG00000267470,0.0
ENSG00000188227,0.0
ENSG00000189164,0.0
ENSG00000267682,0.0
ENSG00000181666,0.0
ENSG00000267605,0.0
ENSG00000188283,0.0
ENSG00000245680,0.0
ENSG00000269653,0.0
ENSG00000167642,0.0
ENSG00000267892,0.0
ENSG00000167641,0.0
ENSG00000182472,0.0
ENSG00000130402,0.0
ENSG00000178982,0.0
ENSG00000267291,0.0
ENSG00000104814,0.0
ENSG00000196218,0.0
ENSG00000171777,0.0
ENSG00000130244,0.0
ENSG00000188766,0.0
ENSG00000179168,0.0
ENSG00000099341,0.0
ENSG00000099338,0.0
ENSG00000099337,0.0
ENSG00000167645,0.0
ENSG00000167644,0.0
ENSG00000197782,0.0
ENSG00000130758,0.0
ENSG00000176472,0.0
ENSG00000079462,0.0
ENSG00000189377,0.0
ENSG00000079435,0.0
ENSG00000213904,0.0
ENSG00000105427,0.0
ENSG00000105429,0.0
ENSG00000167619,0.0
ENSG00000188368,0.0
ENSG00000079432,0.0
ENSG00000174521,0.0
ENSG00000105722,0.0
ENSG00000279539,0.0
ENSG00000105723,0.0
ENSG00000167625,0.0
ENSG00000160570,0.0
ENSG00000028277,0.0
ENSG00000105732,0.0
ENSG00000079385,0.0
ENSG00000124469,0.0
ENSG00000221826,0.0
ENSG00000124467,0.0
ENSG00000105755,0.0
ENSG00000176531,0.0
ENSG00000124466,0.0
ENSG00000131126,0.0
ENSG00000204936,0.0
ENSG00000183668,0.0
ENSG00000243137,0.0
ENSG00000204941,0.0
ENSG00000227606,0.0
ENSG00000242221,0.0
ENSG00000243130,0.0
ENSG00000221878,0.0
ENSG00000170848,0.0
ENSG00000231924,0.0
ENSG00000225877,0.0
ENSG00000105409,0.0
ENSG00000105404,0.0
ENSG00000076928,0.0
ENSG00000123815,0.0
ENSG00000090006,0.0
ENSG00000160410,0.0
ENSG00000160460,0.0
ENSG00000090013,0.0
ENSG00000167565,0.0
ENSG00000277453,0.0
ENSG00000197019,0.0
ENSG00000105227,0.0
ENSG00000160396,0.0
ENSG00000279759,0.0
ENSG00000105223,0.0
ENSG00000160392,0.0
ENSG00000206674,0.0
ENSG00000205041,0.0
ENSG00000105221,0.0
ENSG00000105245,0.0
ENSG00000086544,0.0
ENSG00000105372,0.0
ENSG00000188493,0.0
ENSG00000105341,0.0
ENSG00000177191,0.0
ENSG00000248098,0.0
ENSG00000077348,0.0
ENSG00000123810,0.0
ENSG00000142046,0.0
ENSG00000142039,0.0
ENSG00000105329,0.0
ENSG00000105323,0.0
ENSG00000167601,0.0
ENSG00000167600,0.0
ENSG00000279108,0.0
ENSG00000269858,0.0
ENSG00000167578,0.0
ENSG00000077312,0.0
ENSG00000105516,0.0
ENSG00000142233,0.0
ENSG00000177732,0.0
ENSG00000108107,0.0
ENSG00000218891,0.0
ENSG00000231274,0.0
ENSG00000179954,0.0
ENSG00000090971,0.0
ENSG00000197483,0.0
ENSG00000063241,0.0
ENSG00000108106,0.0
ENSG00000233493,0.0
ENSG00000197016,0.0
ENSG00000095752,0.0
ENSG00000160471,0.0
ENSG00000133247,0.0
ENSG00000160469,0.0
ENSG00000133265,0.0
ENSG00000105063,0.0
ENSG00000180089,0.0
ENSG00000179943,0.0
ENSG00000171443,0.0
ENSG00000261221,0.0
ENSG00000179922,0.0
ENSG00000166770,0.0
ENSG00000198440,0.0
ENSG00000267549,0.0
ENSG00000267710,0.0
ENSG00000131848,0.0
ENSG00000279794,0.0
ENSG00000167685,0.0
ENSG00000142409,0.0
ENSG00000063245,0.0
ENSG00000267096,0.0
ENSG00000267523,0.0
ENSG00000063244,0.0
ENSG00000173581,0.0
ENSG00000171425,0.0
ENSG00000213015,0.0
ENSG00000267649,0.0
ENSG00000080031,0.0
ENSG00000129990,0.0
ENSG00000204577,0.0
ENSG00000170892,0.0
ENSG00000125505,0.0
ENSG00000167608,0.0
ENSG00000105617,0.0
ENSG00000088038,0.0
ENSG00000237017,0.0
ENSG00000105618,0.0
ENSG00000105619,0.0
ENSG00000170906,0.0
ENSG00000170909,0.0
ENSG00000189068,0.0
ENSG00000130433,0.0
ENSG00000142408,0.0
ENSG00000126583,0.0
ENSG00000179820,0.0
ENSG00000170889,0.0
ENSG00000105609,0.0
ENSG00000267577,0.0
ENSG00000275210,0.0
ENSG00000167646,0.0
ENSG00000129991,0.0
ENSG00000105048,0.0
ENSG00000125503,0.0
ENSG00000131037,0.0
ENSG00000160439,0.0
ENSG00000267265,0.0
ENSG00000186431,0.0
ENSG00000239998,0.0
ENSG00000167617,0.0
ENSG00000167615,0.0
ENSG00000226696,0.0
ENSG00000267838,0.0
ENSG00000167614,0.0
ENSG00000167613,0.0
ENSG00000196263,0.0
ENSG00000127903,0.0
ENSG00000142405,0.0
ENSG00000268895,0.0
ENSG00000232098,0.0
ENSG00000171574,0.0
ENSG00000268307,0.0
ENSG00000083845,0.0
ENSG00000152475,0.0
ENSG00000269054,0.0
ENSG00000174586,0.0
ENSG00000268230,0.0
ENSG00000083844,0.0
ENSG00000121410,0.0
ENSG00000182318,0.0
ENSG00000142396,0.0
ENSG00000267216,0.0
ENSG00000278129,0.0
ENSG00000268201,0.0
ENSG00000268516,0.0
ENSG00000268543,0.0
ENSG00000268912,0.0
ENSG00000131849,0.0
ENSG00000269473,0.0
ENSG00000225377,0.0
ENSG00000247315,0.0
ENSG00000196476,0.0
ENSG00000269600,0.0
ENSG00000099326,0.0
ENSG00000267858,0.0
ENSG00000130725,0.0
ENSG00000130724,0.0
ENSG00000130726,0.0
ENSG00000264910,0.0
ENSG00000119574,0.0
ENSG00000083807,0.0
ENSG00000083838,0.0
ENSG00000083812,0.0
ENSG00000249471,0.0
ENSG00000198131,0.0
ENSG00000171606,0.0
ENSG00000181894,0.0
ENSG00000197128,0.0
ENSG00000276449,0.0
ENSG00000186230,0.0
ENSG00000186272,0.0
ENSG00000188785,0.0
ENSG00000256060,0.0
ENSG00000152433,0.0
ENSG00000131845,0.0
ENSG00000268678,0.0
ENSG00000178229,0.0
ENSG00000268205,0.0
ENSG00000279541,0.0
ENSG00000197714,0.0
ENSG00000268713,0.0
ENSG00000204524,0.0
ENSG00000105146,0.0
ENSG00000178201,0.0
ENSG00000105136,0.0
ENSG00000176593,0.0
ENSG00000152439,0.0
ENSG00000166704,0.0
ENSG00000173480,0.0
ENSG00000269867,0.0
ENSG00000198466,0.0
ENSG00000204514,0.0
ENSG00000269343,0.0
ENSG00000178935,0.0
ENSG00000083828,0.0
ENSG00000152443,0.0
ENSG00000179909,0.0
ENSG00000121417,0.0
ENSG00000183647,0.0
ENSG00000083817,0.0
ENSG00000251369,0.0
ENSG00000121406,0.0
ENSG00000228323,0.0
ENSG00000269842,0.0
ENSG00000176920,0.0
ENSG00000126464,0.0
ENSG00000169169,0.0
ENSG00000224420,0.0
ENSG00000126457,0.0
ENSG00000126453,0.0
ENSG00000126456,0.0
ENSG00000126461,0.0
ENSG00000126458,0.0
ENSG00000126460,0.0
ENSG00000131408,0.0
ENSG00000142546,0.0
ENSG00000142552,0.0
ENSG00000104870,0.0
ENSG00000142534,0.0
ENSG00000142541,0.0
ENSG00000090554,0.0
ENSG00000161618,0.0
ENSG00000196961,0.0
ENSG00000010361,0.0
ENSG00000104973,0.0
ENSG00000268006,0.0
ENSG00000105357,0.0
ENSG00000161652,0.0
ENSG00000267890,0.0
ENSG00000269091,0.0
ENSG00000142528,0.0
ENSG00000105053,0.0
ENSG00000169136,0.0
ENSG00000213024,0.0
ENSG00000104951,0.0
ENSG00000104946,0.0
ENSG00000204673,0.0
ENSG00000039650,0.0
ENSG00000269352,0.0
ENSG00000268047,0.0
ENSG00000104960,0.0
ENSG00000104872,0.0
ENSG00000104888,0.0
ENSG00000161609,0.0
ENSG00000104826,0.0
ENSG00000104812,0.0
ENSG00000267898,0.0
ENSG00000087088,0.0
ENSG00000104808,0.0
ENSG00000260366,0.0
ENSG00000104805,0.0
ENSG00000104804,0.0
ENSG00000087074,0.0
ENSG00000105559,0.0
ENSG00000087076,0.0
ENSG00000105552,0.0
ENSG00000174951,0.0
ENSG00000182264,0.0
ENSG00000105538,0.0
ENSG00000176909,0.0
ENSG00000183207,0.0
ENSG00000268655,0.0
ENSG00000268686,0.0
ENSG00000104818,0.0
ENSG00000104901,0.0
ENSG00000074219,0.0
ENSG00000104894,0.0
ENSG00000063127,0.0
ENSG00000130529,0.0
ENSG00000177380,0.0
ENSG00000221916,0.0
ENSG00000104863,0.0
ENSG00000104852,0.0
ENSG00000104848,0.0
ENSG00000268287,0.0
ENSG00000268108,0.0
ENSG00000225950,0.0
ENSG00000196337,0.0
ENSG00000213030,0.0
ENSG00000131398,0.0
ENSG00000131400,0.0
ENSG00000130844,0.0
ENSG00000105568,0.0
ENSG00000167766,0.0
ENSG00000167562,0.0
ENSG00000198482,0.0
ENSG00000258405,0.0
ENSG00000167555,0.0
ENSG00000198464,0.0
ENSG00000196214,0.0
ENSG00000196267,0.0
ENSG00000269392,0.0
ENSG00000204611,0.0
ENSG00000197608,0.0
ENSG00000260160,0.0
ENSG00000275055,0.0
ENSG00000256087,0.0
ENSG00000142556,0.0
ENSG00000197619,0.0
ENSG00000268970,0.0
ENSG00000269825,0.0
ENSG00000213020,0.0
ENSG00000189190,0.0
ENSG00000198346,0.0
ENSG00000160336,0.0
ENSG00000196417,0.0
ENSG00000213799,0.0
ENSG00000203326,0.0
ENSG00000196131,0.0
ENSG00000197928,0.0
ENSG00000197497,0.0
ENSG00000197937,0.0
ENSG00000170949,0.0
ENSG00000180257,0.0
ENSG00000213793,0.0
ENSG00000182986,0.0
ENSG00000204604,0.0
ENSG00000198538,0.0
ENSG00000256683,0.0
ENSG00000269235,0.0
ENSG00000198093,0.0
ENSG00000267879,0.0
ENSG00000167754,0.0
ENSG00000167749,0.0
ENSG00000167748,0.0
ENSG00000268375,0.0
ENSG00000142513,0.0
ENSG00000261341,0.0
ENSG00000105472,0.0
ENSG00000235034,0.0
ENSG00000213023,0.0
ENSG00000131409,0.0
ENSG00000161677,0.0
ENSG00000161671,0.0
ENSG00000086967,0.0
ENSG00000269404,0.0
ENSG00000062822,0.0
ENSG00000167755,0.0
ENSG00000169035,0.0
ENSG00000176024,0.0
ENSG00000129455,0.0
ENSG00000161551,0.0
ENSG00000171051,0.0
ENSG00000182310,0.0
ENSG00000105497,0.0
ENSG00000142512,0.0
ENSG00000160318,0.0
ENSG00000268520,0.0
ENSG00000105379,0.0
ENSG00000186806,0.0
ENSG00000105383,0.0
ENSG00000142544,0.0
ENSG00000129437,0.0
ENSG00000167759,0.0
ENSG00000167757,0.0
ENSG00000129451,0.0
ENSG00000200792,0.0
ENSG00000166979,0.0
ENSG00000198453,0.0
ENSG00000068308,0.0
ENSG00000196998,0.0
ENSG00000243279,0.0
ENSG00000147144,0.0
ENSG00000068323,0.0
ENSG00000068400,0.0
ENSG00000102057,0.0
ENSG00000223309,0.0
ENSG00000102096,0.0
ENSG00000155622,0.0
ENSG00000102100,0.0
ENSG00000102103,0.0
ENSG00000126768,0.0
ENSG00000102109,0.0
ENSG00000094631,0.0
ENSG00000171433,0.0
ENSG00000101945,0.0
ENSG00000068394,0.0
ENSG00000269313,0.0
ENSG00000102007,0.0
ENSG00000012211,0.0
ENSG00000189369,0.0
ENSG00000196368,0.0
ENSG00000226530,0.0
ENSG00000229151,0.0
ENSG00000122824,0.0
ENSG00000158352,0.0
ENSG00000147082,0.0
ENSG00000171365,0.0
ENSG00000273820,0.0
ENSG00000234390,0.0
ENSG00000270012,0.0
ENSG00000049769,0.0
ENSG00000049768,0.0
ENSG00000101997,0.0
ENSG00000102003,0.0
ENSG00000101940,0.0
ENSG00000279528,0.0
ENSG00000228343,0.0
ENSG00000196741,0.0
ENSG00000147117,0.0
ENSG00000203402,0.0
ENSG00000102226,0.0
ENSG00000102225,0.0
ENSG00000224975,0.0
ENSG00000130985,0.0
ENSG00000182872,0.0
ENSG00000147123,0.0
ENSG00000130988,0.0
ENSG00000102221,0.0
ENSG00000204904,0.0
ENSG00000102218,0.0
ENSG00000065923,0.0
ENSG00000147119,0.0
ENSG00000230844,0.0
ENSG00000147124,0.0
ENSG00000078061,0.0
ENSG00000102317,0.0
ENSG00000008056,0.0
ENSG00000204620,0.0
ENSG00000068354,0.0
ENSG00000147155,0.0
ENSG00000102312,0.0
ENSG00000224292,0.0
ENSG00000068438,0.0
ENSG00000017483,0.0
ENSG00000221994,0.0
ENSG00000147118,0.0
ENSG00000197779,0.0
ENSG00000267064,0.0
ENSG00000126756,0.0
ENSG00000126767,0.0
ENSG00000126759,0.0
ENSG00000102265,0.0
ENSG00000179222,0.0
ENSG00000204363,0.0
ENSG00000147121,0.0
ENSG00000181704,0.0
ENSG00000203588,0.0
ENSG00000089289,0.0
ENSG00000189401,0.0
ENSG00000158813,0.0
ENSG00000181191,0.0
ENSG00000090776,0.0
ENSG00000130052,0.0
ENSG00000079482,0.0
ENSG00000268350,0.0
ENSG00000260118,0.0
ENSG00000147065,0.0
ENSG00000001497,0.0
ENSG00000102053,0.0
ENSG00000184675,0.0
ENSG00000131089,0.0
ENSG00000233661,0.0
ENSG00000120500,0.0
ENSG00000147127,0.0
ENSG00000120509,0.0
ENSG00000090889,0.0
ENSG00000102309,0.0
ENSG00000204131,0.0
ENSG00000281852,0.0
ENSG00000147174,0.0
ENSG00000147162,0.0
ENSG00000147133,0.0
ENSG00000147166,0.0
ENSG00000147140,0.0
ENSG00000147130,0.0
ENSG00000196338,0.0
ENSG00000184634,0.0
ENSG00000147164,0.0
ENSG00000165349,0.0
ENSG00000082458,0.0
ENSG00000130055,0.0
ENSG00000186767,0.0
ENSG00000235437,0.0
ENSG00000198205,0.0
ENSG00000102302,0.0
ENSG00000196632,0.0
ENSG00000184083,0.0
ENSG00000172943,0.0
ENSG00000271886,0.0
ENSG00000086758,0.0
ENSG00000233250,0.0
ENSG00000072506,0.0
ENSG00000158423,0.0
ENSG00000072501,0.0
ENSG00000124313,0.0
ENSG00000235262,0.0
ENSG00000126012,0.0
ENSG00000232593,0.0
ENSG00000184205,0.0
ENSG00000184194,0.0
ENSG00000158526,0.0
ENSG00000130119,0.0
ENSG00000198455,0.0
ENSG00000102316,0.0
ENSG00000165591,0.0
ENSG00000147059,0.0
ENSG00000226310,0.0
ENSG00000186787,0.0
ENSG00000204271,0.0
ENSG00000224799,0.0
ENSG00000204272,0.0
ENSG00000188021,0.0
ENSG00000102349,0.0
ENSG00000083750,0.0
ENSG00000247746,0.0
ENSG00000187601,0.0
ENSG00000182518,0.0
ENSG00000169188,0.0
ENSG00000158571,0.0
ENSG00000251192,0.0
ENSG00000236751,0.0
ENSG00000198034,0.0
ENSG00000047644,0.0
ENSG00000101911,0.0
ENSG00000005302,0.0
ENSG00000004961,0.0
ENSG00000234129,0.0
ENSG00000101871,0.0
ENSG00000073464,0.0
ENSG00000225076,0.0
ENSG00000011201,0.0
ENSG00000169239,0.0
ENSG00000006757,0.0
ENSG00000101846,0.0
ENSG00000130021,0.0
ENSG00000183943,0.0
ENSG00000079974,0.0
ENSG00000251322,0.0
ENSG00000100299,0.0
ENSG00000196664,0.0
ENSG00000205542,0.0
ENSG00000187268,0.0
ENSG00000176896,0.0
ENSG00000130234,0.0
ENSG00000102010,0.0
ENSG00000087842,0.0
ENSG00000165197,0.0
ENSG00000165195,0.0
ENSG00000102048,0.0
ENSG00000130150,0.0
ENSG00000181544,0.0
ENSG00000101958,0.0
ENSG00000046647,0.0
ENSG00000212663,0.0
ENSG00000046653,0.0
ENSG00000046651,0.0
ENSG00000196459,0.0
ENSG00000123595,0.0
ENSG00000008735,0.0
ENSG00000272940,0.0
ENSG00000205559,0.0
ENSG00000128159,0.0
ENSG00000170638,0.0
ENSG00000073150,0.0
ENSG00000280395,0.0
ENSG00000073146,0.0
ENSG00000198355,0.0
ENSG00000278869,0.0
ENSG00000184164,0.0
ENSG00000182858,0.0
ENSG00000100426,0.0
ENSG00000279494,0.0
ENSG00000100425,0.0
ENSG00000226954,0.0
ENSG00000213279,0.0
ENSG00000054611,0.0
ENSG00000260708,0.0
ENSG00000073169,0.0
ENSG00000100429,0.0
ENSG00000100288,0.0
ENSG00000188130,0.0
ENSG00000217442,0.0
ENSG00000130487,0.0
ENSG00000272666,0.0
ENSG00000177989,0.0
ENSG00000025708,0.0
ENSG00000272821,0.0
ENSG00000025770,0.0
ENSG00000100258,0.0
ENSG00000100253,0.0
ENSG00000128165,0.0
ENSG00000100241,0.0
ENSG00000100239,0.0
ENSG00000205593,0.0
ENSG00000196576,0.0
ENSG00000185386,0.0
ENSG00000147003,0.0
ENSG00000169249,0.0
ENSG00000231566,0.0
ENSG00000147041,0.0
ENSG00000236393,0.0
ENSG00000183337,0.0
ENSG00000165175,0.0
ENSG00000235806,0.0
ENSG00000156298,0.0
ENSG00000156313,0.0
ENSG00000101955,0.0
ENSG00000165169,0.0
ENSG00000182287,0.0
ENSG00000165168,0.0
ENSG00000047597,0.0
ENSG00000147036,0.0
ENSG00000130962,0.0
ENSG00000198947,0.0
ENSG00000157625,0.0
ENSG00000198814,0.0
ENSG00000182220,0.0
ENSG00000185753,0.0
ENSG00000180182,0.0
ENSG00000124486,0.0
ENSG00000269902,0.0
ENSG00000207870,0.0
ENSG00000270069,0.0
ENSG00000229563,0.0
ENSG00000147113,0.0
ENSG00000147050,0.0
ENSG00000069509,0.0
ENSG00000183690,0.0
ENSG00000069535,0.0
ENSG00000189221,0.0
ENSG00000231772,0.0
ENSG00000171657,0.0
ENSG00000171659,0.0
ENSG00000147044,0.0
ENSG00000215301,0.0
ENSG00000101868,0.0
ENSG00000067992,0.0
ENSG00000005889,0.0
ENSG00000173681,0.0
ENSG00000180815,0.0
ENSG00000131828,0.0
ENSG00000173698,0.0
ENSG00000044446,0.0
ENSG00000008086,0.0
ENSG00000102098,0.0
ENSG00000047634,0.0
ENSG00000188158,0.0
ENSG00000169891,0.0
ENSG00000102054,0.0
ENSG00000086712,0.0
ENSG00000169895,0.0
ENSG00000047230,0.0
ENSG00000238178,0.0
ENSG00000126010,0.0
ENSG00000147010,0.0
ENSG00000184368,0.0
ENSG00000234230,0.0
ENSG00000173674,0.0
ENSG00000130741,0.0
ENSG00000174010,0.0
ENSG00000165182,0.0
ENSG00000184831,0.0
ENSG00000130066,0.0
ENSG00000233785,0.0
ENSG00000123130,0.0
ENSG00000123131,0.0
ENSG00000102174,0.0
ENSG00000102172,0.0
ENSG00000230797,0.0
ENSG00000012174,0.0
ENSG00000091482,0.0
ENSG00000177189,0.0
ENSG00000225037,0.0
ENSG00000186871,0.0
ENSG00000125931,0.0
ENSG00000075240,0.0
ENSG00000185985,0.0
ENSG00000238039,0.0
ENSG00000241489,0.0
ENSG00000010404,0.0
ENSG00000236337,0.0
ENSG00000102081,0.0
ENSG00000268066,0.0
ENSG00000227083,0.0
ENSG00000129682,0.0
ENSG00000183479,0.0
ENSG00000147274,0.0
ENSG00000232611,0.0
ENSG00000129675,0.0
ENSG00000102245,0.0
ENSG00000102243,0.0
ENSG00000102241,0.0
ENSG00000129680,0.0
ENSG00000241769,0.0
ENSG00000197620,0.0
ENSG00000269556,0.0
ENSG00000197021,0.0
ENSG00000063587,0.0
ENSG00000235961,0.0
ENSG00000147394,0.0
ENSG00000147383,0.0
ENSG00000147400,0.0
ENSG00000268089,0.0
ENSG00000011677,0.0
ENSG00000102287,0.0
ENSG00000160131,0.0
ENSG00000029993,0.0
ENSG00000102181,0.0
ENSG00000063601,0.0
ENSG00000171100,0.0
ENSG00000013619,0.0
ENSG00000235703,0.0
ENSG00000022267,0.0
ENSG00000198689,0.0
ENSG00000169446,0.0
ENSG00000147257,0.0
ENSG00000171004,0.0
ENSG00000076770,0.0
ENSG00000232160,0.0
ENSG00000123728,0.0
ENSG00000134602,0.0
ENSG00000213468,0.0
ENSG00000165675,0.0
ENSG00000134597,0.0
ENSG00000102078,0.0
ENSG00000056277,0.0
ENSG00000156709,0.0
ENSG00000102034,0.0
ENSG00000085185,0.0
ENSG00000156697,0.0
ENSG00000188706,0.0
ENSG00000076716,0.0
ENSG00000203952,0.0
ENSG00000165359,0.0
ENSG00000156531,0.0
ENSG00000178947,0.0
ENSG00000173275,0.0
ENSG00000186376,0.0
ENSG00000196972,0.0
ENSG00000203950,0.0
ENSG00000134590,0.0
ENSG00000212747,0.0
ENSG00000184785,0.0
ENSG00000101928,0.0
ENSG00000156500,0.0
ENSG00000156504,0.0
ENSG00000170965,0.0
ENSG00000227060,0.0
ENSG00000223749,0.0
ENSG00000165704,0.0
ENSG00000189420,0.0
ENSG00000213397,0.0
ENSG00000122126,0.0
ENSG00000155959,0.0
ENSG00000229308,0.0
ENSG00000185973,0.0
ENSG00000225393,0.0
ENSG00000224533,0.0
ENSG00000277150,0.0
ENSG00000224216,0.0
ENSG00000155962,0.0
ENSG00000185515,0.0
ENSG00000182492,0.0
ENSG00000214827,0.0
ENSG00000165775,0.0
ENSG00000185010,0.0
ENSG00000130830,0.0
ENSG00000130826,0.0
ENSG00000160219,0.0
ENSG00000269335,0.0
ENSG00000099715,0.0
ENSG00000198692,0.0
ENSG00000254488,0.0
ENSG00000210049,0.0
ENSG00000210195,0.0
ENSG00000210194,0.0
ENSG00000210174,0.0
ENSG00000210156,0.0
ENSG00000210154,0.0
ENSG00000210151,0.0
ENSG00000210144,0.0
ENSG00000210140,0.0
ENSG00000210135,0.0
ENSG00000210127,0.0
ENSG00000210112,0.0
ENSG00000210107,0.0
ENSG00000210100,0.0
ENSG00000209082,0.0
ENSG00000210077,0.0
ENSG00000160211,0.0
ENSG00000071889,0.0
ENSG00000264484,0.0
ENSG00000102030,0.0
ENSG00000273769,0.0
ENSG00000198910,0.0
ENSG00000067840,0.0
ENSG00000180879,0.0
ENSG00000067829,0.0
ENSG00000184343,0.0
ENSG00000198753,0.0
ENSG00000232725,0.0
ENSG00000101986,0.0
ENSG00000185825,0.0
ENSG00000130821,0.0
ENSG00000130822,0.0
ENSG00000130829,0.0
ENSG00000262919,0.0
ENSG00000067842,0.0
ENSG00000089820,0.0
ENSG00000172534,0.0
ENSG00000126903,0.0
ENSG00000177854,0.0
ENSG00000102178,0.0
ENSG00000196976,0.0
ENSG00000130827,0.0
ENSG00000071859,0.0
ENSG00000203879,0.0
ENSG00000071553,0.0
ENSG00000197180,0.0
ENSG00000102125,0.0
ENSG00000013563,0.0
ENSG00000280195,0.0
ENSG00000147403,0.0
ENSG00000102119,0.0
ENSG00000196924,0.0
ENSG00000169057,0.0
ENSG00000184216,0.0
ENSG00000171388,0.0
ENSG00000102038,0.0
ENSG00000147099,0.0
ENSG00000196440,0.0
ENSG00000158164,0.0
ENSG00000184515,0.0
ENSG00000166432,0.0
ENSG00000184867,0.0
ENSG00000102401,0.0
ENSG00000198960,0.0
ENSG00000126947,0.0
ENSG00000126945,0.0
ENSG00000279894,0.0
ENSG00000102393,0.0
ENSG00000241343,0.0
ENSG00000010671,0.0
ENSG00000126953,0.0
ENSG00000102387,0.0
ENSG00000102385,0.0
ENSG00000102384,0.0
ENSG00000125962,0.0
ENSG00000271147,0.0
ENSG00000198932,0.0
ENSG00000158301,0.0
ENSG00000172476,0.0
ENSG00000234405,0.0
ENSG00000281091,0.0
ENSG00000166681,0.0
ENSG00000185222,0.0
ENSG00000133134,0.0
ENSG00000180964,0.0
ENSG00000102409,0.0
ENSG00000147206,0.0
ENSG00000133169,0.0
ENSG00000234050,0.0
ENSG00000102128,0.0
ENSG00000239407,0.0
ENSG00000223546,0.0
ENSG00000198908,0.0
ENSG00000188917,0.0
ENSG00000174225,0.0
ENSG00000182489,0.0
ENSG00000085224,0.0
ENSG00000094841,0.0
ENSG00000131269,0.0
ENSG00000131263,0.0
ENSG00000147100,0.0
ENSG00000265727,0.0
ENSG00000212027,0.0
ENSG00000202566,0.0
ENSG00000271533,0.0
ENSG00000280375,0.0
ENSG00000230590,0.0
ENSG00000225470,0.0
ENSG00000270641,0.0
ENSG00000204116,0.0
ENSG00000269911,0.0
ENSG00000067177,0.0
ENSG00000102390,0.0
ENSG00000102158,0.0
ENSG00000007952,0.0
ENSG00000131174,0.0
ENSG00000202231,0.0
ENSG00000101811,0.0
ENSG00000102362,0.0
ENSG00000102359,0.0
ENSG00000000003,0.0
ENSG00000236256,0.0
ENSG00000147202,0.0
ENSG00000102290,0.0
ENSG00000188419,0.0
ENSG00000155008,0.0
ENSG00000165288,0.0
ENSG00000173198,0.0
ENSG00000187325,0.0
ENSG00000102144,0.0
ENSG00000165240,0.0
ENSG00000133142,0.0
ENSG00000196507,0.0
ENSG00000101972,0.0
ENSG00000077713,0.0
ENSG00000077721,0.0
ENSG00000018610,0.0
ENSG00000005022,0.0
ENSG00000224281,0.0
ENSG00000266420,0.0
ENSG00000207175,0.0
ENSG00000237903,0.0
ENSG00000230392,0.0
ENSG00000172465,0.0
ENSG00000101856,0.0
ENSG00000175556,0.0
ENSG00000203650,0.0
ENSG00000174460,0.0
ENSG00000131724,0.0
ENSG00000147251,0.0
ENSG00000131725,0.0
ENSG00000186416,0.0
ENSG00000125354,0.0
ENSG00000187808,0.0
ENSG00000198918,0.0
ENSG00000232412,0.0
ENSG00000101966,0.0
ENSG00000125676,0.0
ENSG00000260585,0.0
ENSG00000171155,0.0
ENSG00000232119,0.0
ENSG00000158290,0.0
ENSG00000005893,0.0
ENSG00000101892,0.0
